index	label	sentence	pos	v_index	definition
172	0	For finishes, there's his best shot, a roundhouse forehand that is better described as being launched than struck	VERB	17	To delete or cross out; to scratch or eliminate.
173	0	' Look at all the suffering Unita has caused, ' says Espirito, resting his one leg on a bar stool	VERB	12	To cease from action, motion, work, or performance of any kind; stop; desist; be without motion.
174	0	But the OTC market was withering badly near the close and traders said if there was more time prices would have fallen further	VERB	5	To shrivel, droop or dry up, especially from lack of water.
175	0	In this nervous, jumpy world economic reality matters less than the rumors and out- of- context scraps of information that pour into the trading rooms	VERB	20	To cause  to flow in a stream, either out of a container or into it.
176	0	By grabbing captive outlets in consuming countries, OPEC members win guaranteed customers	VERB	1	To grip suddenly; to seize; to clutch.
177	0	Among the possibilities considered by investigators: The suspect claimants might have posed as heirs, or even as missing shareholders in their own right, though they weren't on the original list provided by the company	VERB	17	To fail to hit.
178	1	He thinks equity investors are bothered that short- term interest rates haven't eased despite the evidence of a cooling economy	VERB	18	To lose heat, to get colder.
179	1	Traditions die hard, and the Fed hasn't shaken its habit of targeting the real economy -- under the notion that inflation, too much money chasing too few goods, is prevented by curtailing the production of goods	VERB	1	To stop living; to become dead; to undergo death.
180	0	In 1347, Mongols besieging the Black Sea port of Caffa began to sicken and die from the plague	VERB	3	To beset or surround with armed forces for the purpose of compelling to surrender, to lay siege to, beleaguer.
181	1	They have had to learn through the press about the sweet terms he had struck for himself and his small management group	VERB	14	To delete or cross out; to scratch or eliminate.
182	1	In early 1984, some officers at New York's Bankers Trust Co. devised a way for Mexico to shed some of its huge U.S. bank debt -- a plan remarkably similar to one embraced last week by Morgan Guaranty Trust Co. and Mexico -- but it didn't fly	VERB	46	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
183	0	New Pig Corp., Tipton, Pa., offers a hot- dog- shaped sponge that absorbs polluting liquids around factory machines	VERB	12	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
184	1	The deal was finally killed by MCA management, Mr. Olson says	VERB	4	To put to death; to extinguish the life of.
185	0	A countywide sewage- treatment plant recently began operations here; the smell in a nearby neighborhood is so awful that one teen- age girl says she can't eat at home	VERB	26	To ingest; to be ingested.
186	1	Much of this argument rests on definitions of control and influence	VERB	4	To cease from action, motion, work, or performance of any kind; stop; desist; be without motion.
187	0	Moreover, savings and loan associations, the main housing lenders, have been flooded with deposits since the stock- market crash	VERB	11	To overflow, as by water from excessive rainfall.
188	1	"If she had not been struck, as a woman, by the grotesque exudations streaming from the temporal glands and four- foot, S- shaped penises of certain adult male elephants, would she have been led to identify this "" disease "" as musth, the sexual frenzy of male estrus never before documented in African elephants"	VERB	5	To delete or cross out; to scratch or eliminate.
189	1	Credited with pumping new life into tired food brands, he is a lure for any potential acquirer, and is a likely candidate of Philip Morris to lead its lackluster General Foods businesses	VERB	2	To use a pump to move .
190	1	With exchange rates credibly fixed, only slight British gold losses were necessary to increase British short- term interest rates sufficiently -- say, less than 50 basis points -- to keep the funds on deposit in London until gradually disbursed to finance the evolving U.S. trade deficit	VERB	4	To attach; to affix; to hold in place or at a particular time.
191	0	Banks probably will raise their prime, or base, lending rates this spring or early this summer, according to Mellon Bank's Mr. Robertson	VERB	8	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
192	1	"New England Telephone says the campaign makes it the first local phone company to break with the "" reach out and touch someone "" style of advertising popularized by Ma Bell"	VERB	21	Primarily physical senses.
193	1	At home, Arena could use its new majority status to block, or even roll back, land- reform programs, says Enrique Baloyra, associate dean of the University of Miami's Graduate School of International Studies	VERB	13	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
194	0	"At the beginning of the book, Mr. Haraszti asks, "" Is freedom really necessary for art to flourish?'"	VERB	17	To thrive or grow well.
195	0	The other two aircraft will seat 150 people and fly 7, 200 miles	VERB	9	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
196	1	She is a spellbinding, handsome Valkyrie, and if her upper body strength is rather stronger than her upper register, the rich middle range pours out like liquid amber	VERB	23	To cause  to flow in a stream, either out of a container or into it.
197	0	"MINOR MEMOS: Texas Sen. Gramm, who last year bitterly attacked federal financing of a weed center in North Dakota, pushes to establish a "" plant stress "" lab in Lubbock..."	VERB	9	To apply violent force to someone or something.
198	1	Fisher- Price Toys, a division of Quaker Oats Co., rolled out a$ 225 kids' camcorder this Christmas, a pricey departure from its mainstay line of preschool toys	VERB	9	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
199	0	"The "" no "" vote plan struck pay dirt because it provided an opportunity for a massive, secret protest vote against Gen. Pinochet, especially from Chile's sizable and disaffected middle class"	VERB	6	To delete or cross out; to scratch or eliminate.
200	0	He was tested for drugs after running a stop signal and plowing his freight train into a passenger train, killing 16 people	VERB	11	Alternative spelling of plough
201	0	"They will change their attitude -- and will lend money to Brazil -- they have too much at stake not to, "" says Rimmer de Vries, chief international economist at Morgan Guaranty Trust Co"	VERB	8	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
